Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.729,78.729,screen dark,14.587538952000001
0,2.135,2.135,wifi running,0.029482642
2.135,7.306,5.171,wifi scan,1.1773177670000001
7.306,78.729,71.423,wifi running,0.9862944916

