Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.126,78.126,screen dark,14.40955944
0,13.23,13.23,wifi running,0.18185958
13.23,18.386,5.155999999999999,wifi scan,1.1685300599999997
18.386,78.126,59.74000000000001,wifi running,0.8211860400000001

