Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,65.602,65.602,screen dark,12.155263376
0,13.931000000000001,13.931000000000001,wifi radio,3.779944202300001
13.931000000000001,65.602,51.67100000000001,wifi running,0.7135351732000002

