Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,107.934,107.934,screen dark,19.838700936
0,2.303,2.303,wifi running,0.0315478758
2.303,2.305,0.002000000000000224,wifi scan,0.00045170700000005055
2.305,5.897,3.592,wifi running,0.0492053712
5.897,8.754,2.8569999999999993,wifi scan,0.6452634494999999
8.754,107.934,99.17999999999999,wifi running,1.3586271479999998
107.934,107.934,0.0,wifi scan,0.0

