Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,58.497,58.497,screen dark,10.7569431336
0,4.232,4.232,wifi running,0.05799922144
4.232,7.063,2.8309999999999995,wifi scan,0.6396862486999998
7.063,58.497,51.434,wifi running,0.70489885528

