Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,108.148,108.148,screen dark,20.1669199296
0,1.5590000000000002,1.5590000000000002,wifi running,0.02166648312
1.5590000000000002,4.44,2.8810000000000002,wifi scan,0.6601402398
4.44,7.014,2.574,wifi running,0.03577262831999999
7.014,12.073,5.059,wifi running,0.07030836312
12.073,14.932,2.859,wifi scan,0.6550992521999999
14.932,108.148,93.216,wifi running,1.2954861388799999

