Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,108.35,108.35,screen dark,20.098924999999998
0,1.846,1.846,wifi scan,0.42077262500000007
1.846,4.275,2.4290000000000003,wifi running,0.033580925000000005
4.275,4.276,0.0009999999999994458,wifi scan,0.0002279374999998737
4.276,9.346,5.07,wifi running,0.07009275000000001
9.346,12.199,2.8529999999999998,wifi scan,0.6503056875
12.199,108.35,96.151,wifi running,1.329287575

