Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,108.203,108.203,screen dark,20.0624808856
0,1.71,1.71,wifi scan,0.389594943
1.71,21.156,19.445999999999998,wifi running,0.26871805128
21.156,24.013,2.857000000000003,wifi scan,0.6509197381000007
24.013,60.889,36.876000000000005,wifi running,0.5095776436800001
60.889,63.736,2.846999999999994,wifi scan,0.6486414050999987
63.736,108.203,44.467000000000006,wifi running,0.6144752435600002

