Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.92699999999999,78.92699999999999,screen dark,14.507098307999998
0,14.114,14.114,wifi radio,3.798926357100001
14.114,75.143,61.028999999999996,wifi running,0.8360118594
75.143,78.92699999999999,3.783999999999992,wifi scan,0.8546296439999982

