Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,58.265,58.265,screen dark,10.714280932
0,32.804,32.804,wifi running,0.44957619568
32.804,35.663,2.8589999999999947,wifi scan,0.6460130642999987
35.663,58.265,22.602000000000004,wifi running,0.30975860184000004

