Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,76.282,76.282,screen dark,14.1276705024
0,16.648,16.648,wifi radio,4.515089429760001
16.648,76.282,59.634,wifi running,0.8231209459200001

