Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.139,78.139,screen dark,14.458340470399998
0,9.226,9.226,wifi radio,2.4998839717600005
9.226,78.139,68.913,wifi running,0.95032680912

