Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,57.317,57.317,screen dark,10.5448148312
0,23.118,23.118,wifi running,0.31697644632
23.118,25.973,2.8550000000000004,wifi scan,0.6454067245000001
25.973,57.317,31.344,wifi running,0.42976510656000005

