Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.236,78.236,screen dim,28.9714479824
0,11.99,11.99,wifi running,0.16564808479999998
11.99,17.156,5.165999999999999,wifi scan,1.1767176791999996
17.156,51.972,34.816,wifi running,0.48100114432
51.972,57.044,5.071999999999996,wifi scan,1.155306246399999
57.044,78.236,21.192000000000007,wifi running,0.2927784998400001

