Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,78.506,78.506,screen dark,14.5329051104
0,12.511,12.511,wifi running,0.17260876215999998
12.511,27.59,15.079,wifi radio,4.0876898102600006
27.59,53.701,26.111,wifi running,0.36024197816
53.701,58.879,5.177999999999997,wifi scan,1.1778324107999993
58.879,78.506,19.627000000000002,wifi running,0.27078508312000005

